#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Tufm	Fars2	10090.ENSMUSP00000095656	10090.ENSMUSP00000021857	0	0	0	0	0.466	0	0	0.447	0.692
Tufm	Sdha	10090.ENSMUSP00000095656	10090.ENSMUSP00000022062	0.043	0	0	0	0.381	0	0	0.615	0.752
Tufm	Mrps30	10090.ENSMUSP00000095656	10090.ENSMUSP00000022245	0	0	0	0	0.169	0.549	0	0.092	0.630
Tufm	Oxsm	10090.ENSMUSP00000095656	10090.ENSMUSP00000022311	0	0	0	0	0.468	0	0	0.078	0.488
Tufm	Tkt	10090.ENSMUSP00000095656	10090.ENSMUSP00000022529	0.046	0	0	0	0.299	0	0	0.361	0.535
Tufm	Mrpl40	10090.ENSMUSP00000095656	10090.ENSMUSP00000023391	0	0	0	0	0.360	0.549	0	0.205	0.750
Tufm	Mrps18b	10090.ENSMUSP00000095656	10090.ENSMUSP00000025305	0	0	0	0	0.202	0.549	0	0.134	0.661
Tufm	Uqcrc1	10090.ENSMUSP00000095656	10090.ENSMUSP00000026743	0	0	0	0	0.956	0.063	0	0.399	0.973
Tufm	Bcs1l	10090.ENSMUSP00000095656	10090.ENSMUSP00000027358	0	0	0	0	0.517	0	0	0.333	0.664
Tufm	Fh1	10090.ENSMUSP00000095656	10090.ENSMUSP00000027810	0	0	0	0	0.363	0	0	0.538	0.693
Tufm	Ppa2	10090.ENSMUSP00000095656	10090.ENSMUSP00000029644	0	0	0	0	0.150	0	0	0.430	0.495
Tufm	Gadd45gip1	10090.ENSMUSP00000095656	10090.ENSMUSP00000037783	0	0	0	0	0.169	0.550	0	0.195	0.672
Tufm	Dars2	10090.ENSMUSP00000095656	10090.ENSMUSP00000041851	0	0	0	0	0.081	0	0	0.654	0.669
Tufm	Mrps34	10090.ENSMUSP00000095656	10090.ENSMUSP00000045111	0	0	0	0	0.421	0.549	0	0.227	0.780
Tufm	Vars2	10090.ENSMUSP00000095656	10090.ENSMUSP00000047917	0	0	0	0	0.163	0	0	0.485	0.551
Tufm	Mrpl47	10090.ENSMUSP00000095656	10090.ENSMUSP00000048078	0	0	0	0	0.064	0.549	0	0.135	0.602
Tufm	Mars2	10090.ENSMUSP00000095656	10090.ENSMUSP00000049770	0	0	0	0	0.141	0	0	0.335	0.404
Tufm	Mcat	10090.ENSMUSP00000095656	10090.ENSMUSP00000051569	0	0	0	0	0.186	0	0	0.322	0.424
Tufm	Dlst	10090.ENSMUSP00000095656	10090.ENSMUSP00000060346	0	0	0	0	0.334	0	0	0.284	0.503
Tufm	Mrps27	10090.ENSMUSP00000095656	10090.ENSMUSP00000062326	0	0	0	0	0.386	0.549	0	0.164	0.748
Tufm	Ak1	10090.ENSMUSP00000095656	10090.ENSMUSP00000068479	0.091	0	0	0	0.389	0.051	0	0.255	0.555
Tufm	Sco1	10090.ENSMUSP00000095656	10090.ENSMUSP00000090673	0.120	0	0	0	0.119	0.207	0	0.181	0.429
Tufm	Gtpbp8	10090.ENSMUSP00000095656	10090.ENSMUSP00000125352	0.189	0	0	0	0.061	0	0	0.520	0.602
Tufm	Mrps24	10090.ENSMUSP00000095656	10090.ENSMUSP00000119535	0	0	0	0	0.189	0.549	0	0	0.618
Tufm	Mrps26	10090.ENSMUSP00000095656	10090.ENSMUSP00000123324	0	0	0	0	0.218	0.549	0	0	0.632
Tufm	Mrpl13	10090.ENSMUSP00000095656	10090.ENSMUSP00000130722	0.086	0	0.209	0	0.701	0.656	0	0.462	0.952
Tufm	Mrpl16	10090.ENSMUSP00000095656	10090.ENSMUSP00000128915	0.102	0	0	0	0.828	0.685	0	0.524	0.973
Tufm	Mrpl17	10090.ENSMUSP00000095656	10090.ENSMUSP00000117971	0.223	0	0	0	0.938	0.978	0	0.179	0.999
Uqcrc1	Sdhb	10090.ENSMUSP00000026743	10090.ENSMUSP00000010007	0	0	0	0	0.790	0.327	0	0.703	0.954
Uqcrc1	Mdh2	10090.ENSMUSP00000026743	10090.ENSMUSP00000019323	0	0	0	0	0.854	0.065	0	0.639	0.946
Uqcrc1	Sdha	10090.ENSMUSP00000026743	10090.ENSMUSP00000022062	0	0	0	0	0.807	0.308	0	0.724	0.960
Uqcrc1	Mrpl40	10090.ENSMUSP00000026743	10090.ENSMUSP00000023391	0	0	0	0	0.235	0.172	0	0.214	0.459
Uqcrc1	Aldh18a1	10090.ENSMUSP00000026743	10090.ENSMUSP00000025979	0.080	0	0	0	0	0	0	0.538	0.556
Uqcrc1	Hsd17b10	10090.ENSMUSP00000026743	10090.ENSMUSP00000026289	0	0	0	0	0.170	0.051	0	0.336	0.432
Uqcrc1	Mrps34	10090.ENSMUSP00000026743	10090.ENSMUSP00000045111	0.062	0	0	0	0.362	0.051	0	0.154	0.455
Uqcrc1	Fh1	10090.ENSMUSP00000026743	10090.ENSMUSP00000027810	0	0	0	0	0.337	0	0	0.217	0.460
Uqcrc1	Mipep	10090.ENSMUSP00000026743	10090.ENSMUSP00000069840	0	0	0	0	0.092	0	0	0.484	0.512
Uqcrc1	Dlst	10090.ENSMUSP00000026743	10090.ENSMUSP00000060346	0	0	0	0	0.617	0	0	0.101	0.641
Uqcrc1	Bcs1l	10090.ENSMUSP00000026743	10090.ENSMUSP00000027358	0.042	0	0	0	0.157	0.104	0	0.569	0.647
Uqcrc1	Tufm	10090.ENSMUSP00000026743	10090.ENSMUSP00000095656	0	0	0	0	0.956	0.063	0	0.399	0.973
Vars2	Fars2	10090.ENSMUSP00000047917	10090.ENSMUSP00000021857	0.099	0.070	0	0	0.293	0	0	0.732	0.820
Vars2	Aldh18a1	10090.ENSMUSP00000047917	10090.ENSMUSP00000025979	0.119	0	0	0	0	0	0	0.451	0.495
Vars2	Dars2	10090.ENSMUSP00000047917	10090.ENSMUSP00000041851	0.120	0	0	0	0.710	0	0	0.687	0.913
Vars2	Mrpl17	10090.ENSMUSP00000047917	10090.ENSMUSP00000117971	0	0	0	0	0.118	0	0	0.375	0.425
Vars2	Tufm	10090.ENSMUSP00000047917	10090.ENSMUSP00000095656	0	0	0	0	0.163	0	0	0.485	0.551
Vars2	Eef1b2	10090.ENSMUSP00000047917	10090.ENSMUSP00000116492	0	0	0	0	0.113	0.239	0	0.557	0.674
Vars2	Mars2	10090.ENSMUSP00000047917	10090.ENSMUSP00000049770	0.049	0	0	0	0.237	0.094	0	0.776	0.833
